"1","2","ObjectA","ObjectB","dist.sum","dist.avg","traits.length","objID.A","objID.B"
1,2,1,2,6.41666666666667,0.256666666666667,25,"Airplane","Angular Edged Diamond"
1,3,1,3,7.91666666666667,0.344202898550725,23,"Airplane","Angular Straight Edge"
1,4,1,4,5.66666666666667,0.202380952380952,28,"Airplane","Arrowhead"
1,5,1,5,12,0.5,24,"Airplane","Asymmetrical Criss Cross"
1,6,1,6,9.46666666666667,0.394444444444444,24,"Airplane","Asymmetrical Kite with Oval Center"
1,7,1,7,10.0333333333333,0.418055555555556,24,"Airplane","Asymmetrical Kite with Ridged Mound"
1,8,1,8,6.25,0.223214285714286,28,"Airplane","Big Three Ridge"
1,9,1,9,7,0.25,28,"Airplane","Bilateral Fan"
1,10,1,10,10.05,0.41875,24,"Airplane","Bilateral Polygon"
1,11,1,11,9.41666666666667,0.409420289855072,23,"Airplane","Bilateral Single Ridged"
1,12,1,12,7.33333333333333,0.318840579710145,23,"Airplane","Bilateral Single Ridged Arrowhead"
1,13,1,13,6,0.214285714285714,28,"Airplane","Bottom Bulbed Three Ridged Petal"
1,14,1,14,10.8333333333333,0.451388888888889,24,"Airplane","Branching and Flared Chunk"
1,15,1,15,9.66666666666667,0.439393939393939,22,"Airplane","Branching Dust Pan"
1,16,1,16,9.75,0.40625,24,"Airplane","Branching Fan"
1,17,1,17,3.41666666666667,0.569444444444444,6,"Airplane","Branching Fragment"
1,18,1,18,8.91666666666667,0.342948717948718,26,"Airplane","Branching Triangle"
1,19,1,19,9.08333333333333,0.363333333333333,25,"Airplane","Bunny Ears"
1,20,1,20,9.33333333333333,0.583333333333333,16,"Airplane","Caldera Diamond"
1,21,1,21,7.16666666666667,0.311594202898551,23,"Airplane","Central Ridged Diamond"
1,22,1,22,6.51666666666667,0.232738095238095,28,"Airplane","Central Ridged Extended Trident"
1,23,1,23,6.58333333333333,0.286231884057971,23,"Airplane","Central Ridged Petal"
1,24,1,24,7.93333333333333,0.377777777777778,21,"Airplane","Central Ridged Textured Circle"
1,25,1,25,6.91666666666667,0.266025641025641,26,"Airplane","Central Ridged Triangle"
1,26,1,26,6.58333333333333,0.235119047619048,28,"Airplane","Central Seven Ridged Extended Trident"
1,27,1,27,6.58333333333333,0.235119047619048,28,"Airplane","Central Troughed Petal"
1,28,1,28,10.05,0.558333333333333,18,"Airplane","Cheeky"
1,29,1,29,7.41666666666667,0.264880952380952,28,"Airplane","Chubby Trident"
1,30,1,30,7.75,0.298076923076923,26,"Airplane","Circular Petal"
1,31,1,31,9.25,0.385416666666667,24,"Airplane","Circular tipping spine"
1,32,1,32,7.38333333333333,0.283974358974359,26,"Airplane","Complex Central Ridged Triangle"
1,33,1,33,7.66666666666667,0.319444444444444,24,"Airplane","Cracked Kite"
1,34,1,34,7.58333333333333,0.291666666666667,26,"Airplane","Crinkle Tops"
1,35,1,35,9.96666666666667,0.622916666666667,16,"Airplane","Cruciform Arrow"
1,36,1,36,7.66666666666667,0.273809523809524,28,"Airplane","Dagger"
1,37,1,37,9.46666666666667,0.394444444444444,24,"Airplane","Diamond Kite"
1,38,1,38,12.1666666666667,0.506944444444444,24,"Airplane","Double Dimpled Hexagon"
1,39,1,39,7.58333333333333,0.270833333333333,28,"Airplane","Eared Trident"
1,40,1,40,7.58333333333333,0.329710144927536,23,"Airplane","Elephant"
1,41,1,41,6.66666666666667,0.277777777777778,24,"Airplane","Elongated Asymmetrical"
1,42,1,42,7.83333333333333,0.326388888888889,24,"Airplane","Extended Central Long Troughed Petal"
1,43,1,43,7.75,0.31,25,"Airplane","Extended Central Ridged and Textured Trident"
1,44,1,44,7.33333333333333,0.282051282051282,26,"Airplane","Extended Central Troughed Petal"
1,45,1,45,6.83333333333333,0.262820512820513,26,"Airplane","Extended Forked Arrow"
1,46,1,46,7.91666666666667,0.282738095238095,28,"Airplane","Extended Troughed Trident"
1,47,1,47,12.3,0.5125,24,"Airplane","Eyeball"
1,48,1,48,9.83333333333333,0.409722222222222,24,"Airplane","Five Ridged Criss Cross"
1,49,1,49,6.66666666666667,0.238095238095238,28,"Airplane","Five Thin Ridged Branching Fan"
1,50,1,50,5.91666666666667,0.211309523809524,28,"Airplane","Five Thin Ridged Fan"
1,51,1,51,6.83333333333333,0.297101449275362,23,"Airplane","Flying squirrel"
1,52,1,52,8.5,0.326923076923077,26,"Airplane","Forked Oval"
1,53,1,53,8.58333333333333,0.357638888888889,24,"Airplane","Forked Spade"
1,54,1,54,6.83333333333333,0.284722222222222,24,"Airplane","Four Ridged Linear Spade"
1,55,1,55,5.41666666666667,0.208333333333333,26,"Airplane","Four Thin Ridged Petal"
1,56,1,56,11.0666666666667,0.425641025641026,26,"Airplane","Funky Central Ridged Diamond"
1,57,1,57,7.58333333333333,0.291666666666667,26,"Airplane","Funky Central Ridged Spade"
1,58,1,58,10.3,0.429166666666667,24,"Airplane","Fusiform Dimpled Diamond"
1,59,1,59,9.46666666666667,0.676190476190476,14,"Airplane","Fusiform spines"
1,60,1,60,6.83333333333333,0.401960784313726,17,"Airplane","Generic Double Dimpled Complex Polygon"
1,61,1,61,9.13333333333333,0.380555555555556,24,"Airplane","Generic Kite"
1,62,1,62,5.53333333333333,0.368888888888889,15,"Airplane","Generic Single Dimpled Complex Polygon"
1,63,1,63,11.3333333333333,0.472222222222222,24,"Airplane","Geometric Arrowhead"
1,64,1,64,11.1333333333333,0.463888888888889,24,"Airplane","Helter Skelter"
1,65,1,65,6.41666666666667,0.291666666666667,22,"Airplane","High Ridged Diamond"
1,66,1,66,10.3333333333333,0.430555555555556,24,"Airplane","Kite with Bubble"
1,67,1,67,10.1333333333333,0.422222222222222,24,"Airplane","Kite-Like"
1,68,1,68,7.08333333333333,0.272435897435897,26,"Airplane","Llama"
1,69,1,69,5.25,0.1875,28,"Airplane","Lobular Trident"
1,70,1,70,5.25,0.1875,28,"Airplane","Lopsided Trident"
1,71,1,71,6.58333333333333,0.274305555555556,24,"Airplane","Madeleine"
1,72,1,72,7.91666666666667,0.304487179487179,26,"Airplane","Madeleine Trident"
1,73,1,73,10.7333333333333,0.487878787878788,22,"Airplane","Many Celled"
1,74,1,74,10.6,0.441666666666667,24,"Airplane","Many Celled Central Complex Polygon"
1,75,1,75,8.91666666666667,0.342948717948718,26,"Airplane","Many Ridged Linear Fan"
1,76,1,76,7.16666666666667,0.275641025641026,26,"Airplane","Many Ridged Petal"
1,77,1,77,6.58333333333333,0.235119047619048,28,"Airplane","Many Ridged Trident"
1,78,1,78,6.5,0.232142857142857,28,"Airplane","Many Thin Ridged Spade "
1,79,1,79,7.75,0.322916666666667,24,"Airplane","Minnie Indented Shell"
1,80,1,80,7.91666666666667,0.329861111111111,24,"Airplane","Minnie Ridged Circle"
1,81,1,81,11.4666666666667,0.716666666666667,16,"Airplane","Nub Spine"
1,82,1,82,8,0.307692307692308,26,"Airplane","Oak Leaf"
1,83,1,83,10.8333333333333,0.451388888888889,24,"Airplane","Oblong Branching Crown"
1,84,1,84,6.5,0.232142857142857,28,"Airplane","Pear Shaped Wedge"
1,85,1,85,10.25,0.427083333333333,24,"Airplane","Radial Angled Spines"
1,86,1,86,10.9666666666667,0.498484848484848,22,"Airplane","Raised Dimple"
1,87,1,87,12.2333333333333,0.719607843137255,17,"Airplane","Raised Rectangle"
1,88,1,88,8.25,0.34375,24,"Airplane","Rake"
1,89,1,89,8.75,0.336538461538462,26,"Airplane","Ridged Circle"
1,90,1,90,6.51666666666667,0.260666666666667,25,"Airplane","Round Bottomed Textured Tulip"
1,91,1,91,7.08333333333333,0.25297619047619,28,"Airplane","Round Ridged Trident"
1,92,1,92,6.91666666666667,0.24702380952381,28,"Airplane","Round Sided Trident"
1,93,1,93,10.9666666666667,0.456944444444444,24,"Airplane","Rounded Cone"
1,94,1,94,11.1666666666667,0.465277777777778,24,"Airplane","Shallow Ridged Branching Fan"
1,95,1,95,10.5,0.403846153846154,26,"Airplane","Shallow Ridged Circle"
1,96,1,96,9.41666666666667,0.392361111111111,24,"Airplane","Shallow Ridged Wide Crown"
1,97,1,97,10.3,0.429166666666667,24,"Airplane","Sharp Kite"
1,98,1,98,7,0.25,28,"Airplane","Short Many Ridged Trident"
1,99,1,99,5.83333333333333,0.243055555555556,24,"Airplane","Short Troughed Diamond"
1,100,1,100,7.5,0.267857142857143,28,"Airplane","Short Troughed Trident"
1,101,1,101,9.96666666666667,0.415277777777778,24,"Airplane","Single Dimpled Heptagon"
1,102,1,102,11.9666666666667,0.498611111111111,24,"Airplane","Single Dimpled Hexagon"
1,103,1,103,11.8,0.491666666666667,24,"Airplane","Single Dimpled Hexagon with Serrated Edges"
1,104,1,104,11.3,0.470833333333333,24,"Airplane","Single Dimpled Octagon"
1,105,1,105,11.4666666666667,0.477777777777778,24,"Airplane","Single Dimpled Pentagon"
1,106,1,106,10.8,0.45,24,"Airplane","Single Dimpled Quadrilateral"
1,107,1,107,6.83333333333333,0.310606060606061,22,"Airplane","Single Ridged Spade"
1,108,1,108,6.75,0.27,25,"Airplane","Six Ridged Troughed Trident"
1,109,1,109,7.91666666666667,0.304487179487179,26,"Airplane","Skinny Pear Shaped Wedge"
1,110,1,110,12.3,0.76875,16,"Airplane","Smooth"
1,111,1,111,9.8,0.6125,16,"Airplane","Smooth Arrow"
1,112,1,112,9.08333333333333,0.394927536231884,23,"Airplane","Smooth Nubbed"
1,113,1,113,12.3,0.76875,16,"Airplane","Smooth Petal"
1,114,1,114,10.6333333333333,0.664583333333333,16,"Airplane","Smooth Scalloped"
1,115,1,115,10.9666666666667,0.456944444444444,24,"Airplane","Spear"
1,116,1,116,10.8,0.45,24,"Airplane","Square Kite with Nodules"
1,117,1,117,10.3,0.429166666666667,24,"Airplane","Squished Kite"
1,118,1,118,6.58333333333333,0.263333333333333,25,"Airplane","Stretched Airplane"
1,119,1,119,7.75,0.287037037037037,27,"Airplane","Stretched Bilateral Central Ridged"
1,120,1,120,9.41666666666667,0.362179487179487,26,"Airplane","Stretched Branching Crown"
1,121,1,121,9.25,0.385416666666667,24,"Airplane","Stretched Minnie Indented Shell"
1,122,1,122,13.9166666666667,0.53525641025641,26,"Airplane","Stretched Two Dimpled Spade"
1,123,1,123,9.66666666666667,0.402777777777778,24,"Airplane","Symmetrical Criss Cross"
1,124,1,124,7.75,0.298076923076923,26,"Airplane","Tall Central Ridged Petal"
1,125,1,125,8.35,0.298214285714286,28,"Airplane","Textured Trident"
1,126,1,126,10.8,0.45,24,"Airplane","Thin Ridged Kite"
1,127,1,127,10.1666666666667,0.391025641025641,26,"Airplane","Thin Ridged Trident"
1,128,1,128,7.58333333333333,0.270833333333333,28,"Airplane","Three Ridged Linear Fan with Ridge outgrowths"
1,129,1,129,7.66666666666667,0.294871794871795,26,"Airplane","Three Ridged Petal"
1,130,1,130,11.6666666666667,0.729166666666667,16,"Airplane","Thumbprint disc"
1,131,1,131,10,0.416666666666667,24,"Airplane","Triangular Spines"
1,132,1,132,6.41666666666667,0.246794871794872,26,"Airplane","Triangular Troughed Arrow"
1,133,1,133,6.5,0.232142857142857,28,"Airplane","Trident"
1,134,1,134,6.91666666666667,0.266025641025641,26,"Airplane","Trident with one side outgrowth"
1,135,1,135,8.83333333333333,0.31547619047619,28,"Airplane","Trident with Pointed Base"
1,136,1,136,7.58333333333333,0.291666666666667,26,"Airplane","Trident with Rounded Base"
1,137,1,137,12.7,0.529166666666667,24,"Airplane","Triple Dimpled Crown"
1,138,1,138,7.33333333333333,0.282051282051282,26,"Airplane","Triple Ridged Petal"
1,139,1,139,10.5833333333333,0.440972222222222,24,"Airplane","Troughed Diamond"
1,140,1,140,10.8333333333333,0.677083333333333,16,"Airplane","Tunnel"
1,141,1,141,8.16666666666667,0.314102564102564,26,"Airplane","Two Big Lobes"
1,142,1,142,11.0833333333333,0.426282051282051,26,"Airplane","Two Dimpled Fan"
1,143,1,143,10.9166666666667,0.419871794871795,26,"Airplane","Two Dimpled Fan with Tail"
1,144,1,144,11.5,0.479166666666667,24,"Airplane","Two Dimpled Rectangle"
1,145,1,145,8.53333333333333,0.328205128205128,26,"Airplane","Two Ridged Trident"
1,146,1,146,7.75,0.298076923076923,26,"Airplane","Two Ridged Troughed Trident"
1,147,1,147,9.41666666666667,0.392361111111111,24,"Airplane","Two Ridged Wedge"
1,148,1,148,9.33333333333333,0.388888888888889,24,"Airplane","Two Sectioned Wedge"
1,149,1,149,10.8333333333333,0.677083333333333,16,"Airplane","Volcano"
1,150,1,150,10,0.384615384615385,26,"Airplane","Wavey Trident"
1,151,1,151,8.33333333333333,0.347222222222222,24,"Airplane","Wedged Branching Crown"
1,152,1,152,9.08333333333333,0.349358974358974,26,"Airplane","Whale Blow"
1,153,1,153,6.41666666666667,0.229166666666667,28,"Airplane","Wide Thin Ridged Trident"
1,154,1,154,8.25,0.317307692307692,26,"Airplane","Widespread Branching Crown"
1,155,1,155,7.75,0.276785714285714,28,"Airplane","Wilted tulip"
1,156,1,156,6.5,0.232142857142857,28,"Airplane","Wishbone"
1,157,1,157,7.08333333333333,0.272435897435897,26,"Airplane","Wrapped Trident"
1,158,1,158,5.91666666666667,0.328703703703704,18,"Airplane","Wrinkly"
1,159,1,159,10.3,0.429166666666667,24,"Airplane","Wrinkly Kite"
1,160,1,160,7.25,0.278846153846154,26,"Airplane","Zebra Hoof"
2,3,2,3,1.75,0.0760869565217391,23,"Angular Edged Diamond","Angular Straight Edge"
2,4,2,4,7,0.28,25,"Angular Edged Diamond","Arrowhead"
2,5,2,5,9.41666666666667,0.448412698412698,21,"Angular Edged Diamond","Asymmetrical Criss Cross"
2,6,2,6,7.55,0.35952380952381,21,"Angular Edged Diamond","Asymmetrical Kite with Oval Center"
2,7,2,7,7.28333333333333,0.346825396825397,21,"Angular Edged Diamond","Asymmetrical Kite with Ridged Mound"
2,8,2,8,7.25,0.29,25,"Angular Edged Diamond","Big Three Ridge"
2,9,2,9,6.91666666666667,0.276666666666667,25,"Angular Edged Diamond","Bilateral Fan"
2,10,2,10,10.05,0.478571428571429,21,"Angular Edged Diamond","Bilateral Polygon"
2,11,2,11,6.75,0.293478260869565,23,"Angular Edged Diamond","Bilateral Single Ridged"
2,12,2,12,5.83333333333333,0.253623188405797,23,"Angular Edged Diamond","Bilateral Single Ridged Arrowhead"
2,13,2,13,6.66666666666667,0.266666666666667,25,"Angular Edged Diamond","Bottom Bulbed Three Ridged Petal"
2,14,2,14,6.5,0.30952380952381,21,"Angular Edged Diamond","Branching and Flared Chunk"
2,15,2,15,9.16666666666667,0.482456140350877,19,"Angular Edged Diamond","Branching Dust Pan"
2,16,2,16,11.1666666666667,0.531746031746032,21,"Angular Edged Diamond","Branching Fan"
2,17,2,17,2.25,0.75,3,"Angular Edged Diamond","Branching Fragment"
2,18,2,18,11.25,0.489130434782609,23,"Angular Edged Diamond","Branching Triangle"
2,19,2,19,6.5,0.295454545454545,22,"Angular Edged Diamond","Bunny Ears"
2,20,2,20,8.33333333333333,0.520833333333333,16,"Angular Edged Diamond","Caldera Diamond"
2,21,2,21,4.5,0.195652173913043,23,"Angular Edged Diamond","Central Ridged Diamond"
2,22,2,22,7.85,0.314,25,"Angular Edged Diamond","Central Ridged Extended Trident"
2,23,2,23,4.83333333333333,0.210144927536232,23,"Angular Edged Diamond","Central Ridged Petal"
2,24,2,24,7.01666666666667,0.350833333333333,20,"Angular Edged Diamond","Central Ridged Textured Circle"
2,25,2,25,6.58333333333333,0.286231884057971,23,"Angular Edged Diamond","Central Ridged Triangle"
2,26,2,26,8.75,0.35,25,"Angular Edged Diamond","Central Seven Ridged Extended Trident"
2,27,2,27,7.16666666666667,0.286666666666667,25,"Angular Edged Diamond","Central Troughed Petal"
2,28,2,28,11.55,0.641666666666667,18,"Angular Edged Diamond","Cheeky"
2,29,2,29,8,0.32,25,"Angular Edged Diamond","Chubby Trident"
2,30,2,30,7.08333333333333,0.307971014492754,23,"Angular Edged Diamond","Circular Petal"
2,31,2,31,9.5,0.452380952380952,21,"Angular Edged Diamond","Circular tipping spine"
2,32,2,32,9.46666666666667,0.411594202898551,23,"Angular Edged Diamond","Complex Central Ridged Triangle"
2,33,2,33,8.41666666666667,0.400793650793651,21,"Angular Edged Diamond","Cracked Kite"
2,34,2,34,8,0.347826086956522,23,"Angular Edged Diamond","Crinkle Tops"
2,35,2,35,6.8,0.425,16,"Angular Edged Diamond","Cruciform Arrow"
2,36,2,36,7.75,0.31,25,"Angular Edged Diamond","Dagger"
2,37,2,37,7.55,0.35952380952381,21,"Angular Edged Diamond","Diamond Kite"
2,38,2,38,7.41666666666667,0.353174603174603,21,"Angular Edged Diamond","Double Dimpled Hexagon"
2,39,2,39,8.33333333333333,0.333333333333333,25,"Angular Edged Diamond","Eared Trident"
2,40,2,40,5.08333333333333,0.221014492753623,23,"Angular Edged Diamond","Elephant"
2,41,2,41,8.41666666666667,0.400793650793651,21,"Angular Edged Diamond","Elongated Asymmetrical"
2,42,2,42,6.58333333333333,0.286231884057971,23,"Angular Edged Diamond","Extended Central Long Troughed Petal"
2,43,2,43,6.25,0.25,25,"Angular Edged Diamond","Extended Central Ridged and Textured Trident"
2,44,2,44,8.08333333333333,0.351449275362319,23,"Angular Edged Diamond","Extended Central Troughed Petal"
2,45,2,45,7.66666666666667,0.333333333333333,23,"Angular Edged Diamond","Extended Forked Arrow"
2,46,2,46,7.66666666666667,0.306666666666667,25,"Angular Edged Diamond","Extended Troughed Trident"
2,47,2,47,9.38333333333333,0.446825396825397,21,"Angular Edged Diamond","Eyeball"
2,48,2,48,8.25,0.392857142857143,21,"Angular Edged Diamond","Five Ridged Criss Cross"
2,49,2,49,8.91666666666667,0.356666666666667,25,"Angular Edged Diamond","Five Thin Ridged Branching Fan"
2,50,2,50,8,0.32,25,"Angular Edged Diamond","Five Thin Ridged Fan"
2,51,2,51,5.33333333333333,0.231884057971014,23,"Angular Edged Diamond","Flying squirrel"
2,52,2,52,7.25,0.315217391304348,23,"Angular Edged Diamond","Forked Oval"
2,53,2,53,7.16666666666667,0.341269841269841,21,"Angular Edged Diamond","Forked Spade"
2,54,2,54,7.58333333333333,0.361111111111111,21,"Angular Edged Diamond","Four Ridged Linear Spade"
2,55,2,55,7.83333333333333,0.340579710144928,23,"Angular Edged Diamond","Four Thin Ridged Petal"
2,56,2,56,9.15,0.397826086956522,23,"Angular Edged Diamond","Funky Central Ridged Diamond"
2,57,2,57,7.25,0.315217391304348,23,"Angular Edged Diamond","Funky Central Ridged Spade"
2,58,2,58,6.88333333333333,0.327777777777778,21,"Angular Edged Diamond","Fusiform Dimpled Diamond"
2,59,2,59,9.13333333333333,0.652380952380952,14,"Angular Edged Diamond","Fusiform spines"
2,60,2,60,6.16666666666667,0.44047619047619,14,"Angular Edged Diamond","Generic Double Dimpled Complex Polygon"
2,61,2,61,7.88333333333333,0.375396825396825,21,"Angular Edged Diamond","Generic Kite"
2,62,2,62,6.03333333333333,0.502777777777778,12,"Angular Edged Diamond","Generic Single Dimpled Complex Polygon"
2,63,2,63,7.75,0.369047619047619,21,"Angular Edged Diamond","Geometric Arrowhead"
2,64,2,64,8.05,0.383333333333333,21,"Angular Edged Diamond","Helter Skelter"
2,65,2,65,6.16666666666667,0.324561403508772,19,"Angular Edged Diamond","High Ridged Diamond"
2,66,2,66,8.08333333333333,0.384920634920635,21,"Angular Edged Diamond","Kite with Bubble"
2,67,2,67,6.88333333333333,0.327777777777778,21,"Angular Edged Diamond","Kite-Like"
2,68,2,68,8.16666666666667,0.355072463768116,23,"Angular Edged Diamond","Llama"
2,69,2,69,7,0.28,25,"Angular Edged Diamond","Lobular Trident"
2,70,2,70,7.5,0.3,25,"Angular Edged Diamond","Lopsided Trident"
2,71,2,71,9.5,0.452380952380952,21,"Angular Edged Diamond","Madeleine"
2,72,2,72,9.16666666666667,0.398550724637681,23,"Angular Edged Diamond","Madeleine Trident"
2,73,2,73,7.48333333333333,0.393859649122807,19,"Angular Edged Diamond","Many Celled"
2,74,2,74,10.0166666666667,0.476984126984127,21,"Angular Edged Diamond","Many Celled Central Complex Polygon"
2,75,2,75,8,0.347826086956522,23,"Angular Edged Diamond","Many Ridged Linear Fan"
2,76,2,76,7.41666666666667,0.322463768115942,23,"Angular Edged Diamond","Many Ridged Petal"
2,77,2,77,8.33333333333333,0.333333333333333,25,"Angular Edged Diamond","Many Ridged Trident"
2,78,2,78,7.75,0.31,25,"Angular Edged Diamond","Many Thin Ridged Spade "
2,79,2,79,9,0.428571428571429,21,"Angular Edged Diamond","Minnie Indented Shell"
2,80,2,80,9.5,0.452380952380952,21,"Angular Edged Diamond","Minnie Ridged Circle"
2,81,2,81,11.1333333333333,0.695833333333333,16,"Angular Edged Diamond","Nub Spine"
2,82,2,82,11.5,0.5,23,"Angular Edged Diamond","Oak Leaf"
2,83,2,83,7.75,0.369047619047619,21,"Angular Edged Diamond","Oblong Branching Crown"
2,84,2,84,7,0.28,25,"Angular Edged Diamond","Pear Shaped Wedge"
2,85,2,85,10.1666666666667,0.484126984126984,21,"Angular Edged Diamond","Radial Angled Spines"
2,86,2,86,8.88333333333333,0.467543859649123,19,"Angular Edged Diamond","Raised Dimple"
2,87,2,87,7.73333333333333,0.454901960784314,17,"Angular Edged Diamond","Raised Rectangle"
2,88,2,88,8.25,0.392857142857143,21,"Angular Edged Diamond","Rake"
2,89,2,89,9,0.391304347826087,23,"Angular Edged Diamond","Ridged Circle"
2,90,2,90,6.35,0.254,25,"Angular Edged Diamond","Round Bottomed Textured Tulip"
2,91,2,91,7.83333333333333,0.313333333333333,25,"Angular Edged Diamond","Round Ridged Trident"
2,92,2,92,7.25,0.29,25,"Angular Edged Diamond","Round Sided Trident"
2,93,2,93,6.21666666666667,0.296031746031746,21,"Angular Edged Diamond","Rounded Cone"
2,94,2,94,8.41666666666667,0.400793650793651,21,"Angular Edged Diamond","Shallow Ridged Branching Fan"
2,95,2,95,6.16666666666667,0.268115942028986,23,"Angular Edged Diamond","Shallow Ridged Circle"
2,96,2,96,8.5,0.404761904761905,21,"Angular Edged Diamond","Shallow Ridged Wide Crown"
2,97,2,97,6.88333333333333,0.327777777777778,21,"Angular Edged Diamond","Sharp Kite"
2,98,2,98,8.91666666666667,0.356666666666667,25,"Angular Edged Diamond","Short Many Ridged Trident"
2,99,2,99,5.41666666666667,0.235507246376812,23,"Angular Edged Diamond","Short Troughed Diamond"
2,100,2,100,8.58333333333333,0.343333333333333,25,"Angular Edged Diamond","Short Troughed Trident"
2,101,2,101,9.21666666666667,0.438888888888889,21,"Angular Edged Diamond","Single Dimpled Heptagon"
2,102,2,102,7.21666666666667,0.343650793650794,21,"Angular Edged Diamond","Single Dimpled Hexagon"
2,103,2,103,9.38333333333333,0.446825396825397,21,"Angular Edged Diamond","Single Dimpled Hexagon with Serrated Edges"
2,104,2,104,7.88333333333333,0.375396825396825,21,"Angular Edged Diamond","Single Dimpled Octagon"
2,105,2,105,6.05,0.288095238095238,21,"Angular Edged Diamond","Single Dimpled Pentagon"
2,106,2,106,6.21666666666667,0.296031746031746,21,"Angular Edged Diamond","Single Dimpled Quadrilateral"
2,107,2,107,5.83333333333333,0.265151515151515,22,"Angular Edged Diamond","Single Ridged Spade"
2,108,2,108,6.5,0.295454545454545,22,"Angular Edged Diamond","Six Ridged Troughed Trident"
2,109,2,109,4.5,0.195652173913043,23,"Angular Edged Diamond","Skinny Pear Shaped Wedge"
2,110,2,110,9.8,0.6125,16,"Angular Edged Diamond","Smooth"
2,111,2,111,10.4666666666667,0.654166666666667,16,"Angular Edged Diamond","Smooth Arrow"
2,112,2,112,7,0.304347826086957,23,"Angular Edged Diamond","Smooth Nubbed"
2,113,2,113,8.46666666666667,0.529166666666667,16,"Angular Edged Diamond","Smooth Petal"
2,114,2,114,9.13333333333333,0.570833333333333,16,"Angular Edged Diamond","Smooth Scalloped"
2,115,2,115,10.05,0.478571428571429,21,"Angular Edged Diamond","Spear"
2,116,2,116,6.55,0.311904761904762,21,"Angular Edged Diamond","Square Kite with Nodules"
2,117,2,117,6.88333333333333,0.327777777777778,21,"Angular Edged Diamond","Squished Kite"
2,118,2,118,5.83333333333333,0.233333333333333,25,"Angular Edged Diamond","Stretched Airplane"
2,119,2,119,5.08333333333333,0.211805555555556,24,"Angular Edged Diamond","Stretched Bilateral Central Ridged"
2,120,2,120,10.8333333333333,0.471014492753623,23,"Angular Edged Diamond","Stretched Branching Crown"
2,121,2,121,7.83333333333333,0.373015873015873,21,"Angular Edged Diamond","Stretched Minnie Indented Shell"
2,122,2,122,10.3333333333333,0.449275362318841,23,"Angular Edged Diamond","Stretched Two Dimpled Spade"
2,123,2,123,7.75,0.369047619047619,21,"Angular Edged Diamond","Symmetrical Criss Cross"
2,124,2,124,7.58333333333333,0.329710144927536,23,"Angular Edged Diamond","Tall Central Ridged Petal"
2,125,2,125,8.1,0.324,25,"Angular Edged Diamond","Textured Trident"
2,126,2,126,6.21666666666667,0.296031746031746,21,"Angular Edged Diamond","Thin Ridged Kite"
2,127,2,127,9.08333333333333,0.394927536231884,23,"Angular Edged Diamond","Thin Ridged Trident"
2,128,2,128,8.33333333333333,0.333333333333333,25,"Angular Edged Diamond","Three Ridged Linear Fan with Ridge outgrowths"
2,129,2,129,8.41666666666667,0.365942028985507,23,"Angular Edged Diamond","Three Ridged Petal"
2,130,2,130,11.3333333333333,0.708333333333333,16,"Angular Edged Diamond","Thumbprint disc"
2,131,2,131,9.91666666666667,0.431159420289855,23,"Angular Edged Diamond","Triangular Spines"
2,132,2,132,7.25,0.315217391304348,23,"Angular Edged Diamond","Triangular Troughed Arrow"
2,133,2,133,7.25,0.29,25,"Angular Edged Diamond","Trident"
2,134,2,134,9.16666666666667,0.398550724637681,23,"Angular Edged Diamond","Trident with one side outgrowth"
2,135,2,135,8.25,0.33,25,"Angular Edged Diamond","Trident with Pointed Base"
2,136,2,136,7.33333333333333,0.318840579710145,23,"Angular Edged Diamond","Trident with Rounded Base"
2,137,2,137,10.2833333333333,0.48968253968254,21,"Angular Edged Diamond","Triple Dimpled Crown"
2,138,2,138,7.58333333333333,0.329710144927536,23,"Angular Edged Diamond","Triple Ridged Petal"
2,139,2,139,5.16666666666667,0.22463768115942,23,"Angular Edged Diamond","Troughed Diamond"
2,140,2,140,11.3333333333333,0.708333333333333,16,"Angular Edged Diamond","Tunnel"
2,141,2,141,8.91666666666667,0.38768115942029,23,"Angular Edged Diamond","Two Big Lobes"
2,142,2,142,9.58333333333333,0.416666666666667,23,"Angular Edged Diamond","Two Dimpled Fan"
2,143,2,143,10.3333333333333,0.449275362318841,23,"Angular Edged Diamond","Two Dimpled Fan with Tail"
2,144,2,144,8.08333333333333,0.384920634920635,21,"Angular Edged Diamond","Two Dimpled Rectangle"
2,145,2,145,7.95,0.345652173913043,23,"Angular Edged Diamond","Two Ridged Trident"
2,146,2,146,8,0.32,25,"Angular Edged Diamond","Two Ridged Troughed Trident"
2,147,2,147,5.5,0.261904761904762,21,"Angular Edged Diamond","Two Ridged Wedge"
2,148,2,148,6.66666666666667,0.317460317460317,21,"Angular Edged Diamond","Two Sectioned Wedge"
2,149,2,149,9.33333333333333,0.583333333333333,16,"Angular Edged Diamond","Volcano"
2,150,2,150,10.25,0.445652173913043,23,"Angular Edged Diamond","Wavey Trident"
2,151,2,151,6.25,0.297619047619048,21,"Angular Edged Diamond","Wedged Branching Crown"
2,152,2,152,11.5833333333333,0.503623188405797,23,"Angular Edged Diamond","Whale Blow"
2,153,2,153,7.5,0.3,25,"Angular Edged Diamond","Wide Thin Ridged Trident"
2,154,2,154,6,0.260869565217391,23,"Angular Edged Diamond","Widespread Branching Crown"
2,155,2,155,7.75,0.31,25,"Angular Edged Diamond","Wilted tulip"
