"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160"
0,0.256666666666667,0.344202898550725,0.202380952380952,0.5,0.394444444444444,0.418055555555556,0.223214285714286,0.25,0.41875,0.409420289855072,0.318840579710145,0.214285714285714,0.451388888888889,0.439393939393939,0.40625,0.569444444444444,0.342948717948718,0.363333333333333,0.583333333333333,0.311594202898551,0.232738095238095,0.286231884057971,0.377777777777778,0.266025641025641,0.235119047619048,0.235119047619048,0.558333333333333,0.264880952380952,0.298076923076923,0.385416666666667,0.283974358974359,0.319444444444444,0.291666666666667,0.622916666666667,0.273809523809524,0.394444444444444,0.506944444444444,0.270833333333333,0.329710144927536,0.277777777777778,0.326388888888889,0.31,0.282051282051282,0.262820512820513,0.282738095238095,0.5125,0.409722222222222,0.238095238095238,0.211309523809524,0.297101449275362,0.326923076923077,0.357638888888889,0.284722222222222,0.208333333333333,0.425641025641026,0.291666666666667,0.429166666666667,0.676190476190476,0.401960784313726,0.380555555555556,0.368888888888889,0.472222222222222,0.463888888888889,0.291666666666667,0.430555555555556,0.422222222222222,0.272435897435897,0.1875,0.1875,0.274305555555556,0.304487179487179,0.487878787878788,0.441666666666667,0.342948717948718,0.275641025641026,0.235119047619048,0.232142857142857,0.322916666666667,0.329861111111111,0.716666666666667,0.307692307692308,0.451388888888889,0.232142857142857,0.427083333333333,0.498484848484848,0.719607843137255,0.34375,0.336538461538462,0.260666666666667,0.25297619047619,0.24702380952381,0.456944444444444,0.465277777777778,0.403846153846154,0.392361111111111,0.429166666666667,0.25,0.243055555555556,0.267857142857143,0.415277777777778,0.498611111111111,0.491666666666667,0.470833333333333,0.477777777777778,0.45,0.310606060606061,0.27,0.304487179487179,0.76875,0.6125,0.394927536231884,0.76875,0.664583333333333,0.456944444444444,0.45,0.429166666666667,0.263333333333333,0.287037037037037,0.362179487179487,0.385416666666667,0.53525641025641,0.402777777777778,0.298076923076923,0.298214285714286,0.45,0.391025641025641,0.270833333333333,0.294871794871795,0.729166666666667,0.416666666666667,0.246794871794872,0.232142857142857,0.266025641025641,0.31547619047619,0.291666666666667,0.529166666666667,0.282051282051282,0.440972222222222,0.677083333333333,0.314102564102564,0.426282051282051,0.419871794871795,0.479166666666667,0.328205128205128,0.298076923076923,0.392361111111111,0.388888888888889,0.677083333333333,0.384615384615385,0.347222222222222,0.349358974358974,0.229166666666667,0.317307692307692,0.276785714285714,0.232142857142857,0.272435897435897,0.328703703703704,0.429166666666667,0.278846153846154
0.256666666666667,0,0.0760869565217391,0.28,0.448412698412698,0.35952380952381,0.346825396825397,0.29,0.276666666666667,0.478571428571429,0.293478260869565,0.253623188405797,0.266666666666667,0.30952380952381,0.482456140350877,0.531746031746032,0.75,0.489130434782609,0.295454545454545,0.520833333333333,0.195652173913043,0.314,0.210144927536232,0.350833333333333,0.286231884057971,0.35,0.286666666666667,0.641666666666667,0.32,0.307971014492754,0.452380952380952,0.411594202898551,0.400793650793651,0.347826086956522,0.425,0.31,0.35952380952381,0.353174603174603,0.333333333333333,0.221014492753623,0.400793650793651,0.286231884057971,0.25,0.351449275362319,0.333333333333333,0.306666666666667,0.446825396825397,0.392857142857143,0.356666666666667,0.32,0.231884057971014,0.315217391304348,0.341269841269841,0.361111111111111,0.340579710144928,0.397826086956522,0.315217391304348,0.327777777777778,0.652380952380952,0.44047619047619,0.375396825396825,0.502777777777778,0.369047619047619,0.383333333333333,0.324561403508772,0.384920634920635,0.327777777777778,0.355072463768116,0.28,0.3,0.452380952380952,0.398550724637681,0.393859649122807,0.476984126984127,0.347826086956522,0.322463768115942,0.333333333333333,0.31,0.428571428571429,0.452380952380952,0.695833333333333,0.5,0.369047619047619,0.28,0.484126984126984,0.467543859649123,0.454901960784314,0.392857142857143,0.391304347826087,0.254,0.313333333333333,0.29,0.296031746031746,0.400793650793651,0.268115942028986,0.404761904761905,0.327777777777778,0.356666666666667,0.235507246376812,0.343333333333333,0.438888888888889,0.343650793650794,0.446825396825397,0.375396825396825,0.288095238095238,0.296031746031746,0.265151515151515,0.295454545454545,0.195652173913043,0.6125,0.654166666666667,0.304347826086957,0.529166666666667,0.570833333333333,0.478571428571429,0.311904761904762,0.327777777777778,0.233333333333333,0.211805555555556,0.471014492753623,0.373015873015873,0.449275362318841,0.369047619047619,0.329710144927536,0.324,0.296031746031746,0.394927536231884,0.333333333333333,0.365942028985507,0.708333333333333,0.431159420289855,0.315217391304348,0.29,0.398550724637681,0.33,0.318840579710145,0.48968253968254,0.329710144927536,0.22463768115942,0.708333333333333,0.38768115942029,0.416666666666667,0.449275362318841,0.384920634920635,0.345652173913043,0.32,0.261904761904762,0.317460317460317,0.583333333333333,0.445652173913043,0.297619047619048,0.503623188405797,0.3,0.260869565217391,0.31,0.166666666666667,0.326086956521739,0.394444444444444,0.327777777777778,0.347826086956522
0.344202898550725,0.0760869565217391,0,0.347826086956522,0.424603174603175,0.335714285714286,0.323015873015873,0.351449275362319,0.315217391304348,0.454761904761905,0.260869565217391,0.177536231884058,0.333333333333333,0.238095238095238,0.456140350877193,0.46031746031746,0.75,0.456521739130435,0.261363636363636,0.489583333333333,0.119565217391304,0.355797101449275,0.188405797101449,0.300833333333333,0.264492753623188,0.384057971014493,0.333333333333333,0.664583333333333,0.340579710144928,0.27536231884058,0.428571428571429,0.378985507246377,0.376984126984127,0.271739130434783,0.39375,0.307971014492754,0.335714285714286,0.281746031746032,0.376811594202899,0.188405797101449,0.376984126984127,0.221014492753623,0.221014492753623,0.286231884057971,0.257246376811594,0.326086956521739,0.423015873015873,0.369047619047619,0.369565217391304,0.384057971014493,0.199275362318841,0.337301587301587,0.26984126984127,0.337301587301587,0.420634920634921,0.376086956521739,0.25,0.303968253968254,0.580952380952381,0.369047619047619,0.351587301587302,0.502777777777778,0.297619047619048,0.35952380952381,0.245614035087719,0.361111111111111,0.303968253968254,0.333333333333333,0.358695652173913,0.373188405797101,0.428571428571429,0.428571428571429,0.367543859649123,0.453174603174603,0.271739130434783,0.289855072463768,0.376811594202899,0.36231884057971,0.357142857142857,0.380952380952381,0.602083333333333,0.467391304347826,0.297619047619048,0.297101449275362,0.46031746031746,0.441228070175439,0.366666666666667,0.321428571428571,0.369565217391304,0.276086956521739,0.384057971014493,0.351449275362319,0.272222222222222,0.329365079365079,0.192028985507246,0.333333333333333,0.303968253968254,0.391304347826087,0.213768115942029,0.355072463768116,0.415079365079365,0.272222222222222,0.423015873015873,0.303968253968254,0.264285714285714,0.272222222222222,0.231060606060606,0.341666666666667,0.141304347826087,0.51875,0.622916666666667,0.313492063492063,0.435416666666667,0.477083333333333,0.454761904761905,0.288095238095238,0.303968253968254,0.297101449275362,0.21969696969697,0.438405797101449,0.301587301587302,0.373188405797101,0.345238095238095,0.253623188405797,0.323188405797101,0.272222222222222,0.36231884057971,0.398550724637681,0.289855072463768,0.614583333333333,0.398550724637681,0.293478260869565,0.351449275362319,0.365942028985507,0.340579710144928,0.253623188405797,0.418253968253968,0.297101449275362,0.159420289855072,0.614583333333333,0.322463768115942,0.394927536231884,0.416666666666667,0.313492063492063,0.334920634920635,0.36231884057971,0.19047619047619,0.246031746031746,0.552083333333333,0.41304347826087,0.226190476190476,0.438405797101449,0.340579710144928,0.184782608695652,0.351449275362319,0.246376811594203,0.304347826086957,0.455128205128205,0.303968253968254,0.373015873015873
0.202380952380952,0.28,0.347826086956522,0,0.493055555555556,0.443055555555556,0.431944444444444,0.151785714285714,0.238095238095238,0.439583333333333,0.420289855072464,0.257246376811594,0.181547619047619,0.517361111111111,0.481060606060606,0.357638888888889,0.458333333333333,0.259615384615385,0.376666666666667,0.552083333333333,0.315217391304348,0.185119047619048,0.202898550724638,0.377777777777778,0.147435897435897,0.229166666666667,0.133928571428571,0.521296296296296,0.223214285714286,0.208333333333333,0.354166666666667,0.386538461538462,0.361111111111111,0.237179487179487,0.664583333333333,0.178571428571429,0.443055555555556,0.541666666666667,0.166666666666667,0.282608695652174,0.243055555555556,0.236111111111111,0.24,0.16025641025641,0.262820512820513,0.163690476190476,0.568055555555556,0.402777777777778,0.199404761904762,0.154761904761905,0.242753623188406,0.259615384615385,0.236111111111111,0.149305555555556,0.153846153846154,0.502564102564103,0.169871794871795,0.463888888888889,0.664285714285714,0.450980392156863,0.456944444444444,0.491111111111111,0.350694444444444,0.484722222222222,0.181818181818182,0.479166666666667,0.470833333333333,0.185897435897436,0.145833333333333,0.12202380952381,0.260416666666667,0.221153846153846,0.510606060606061,0.497222222222222,0.259615384615385,0.189102564102564,0.196428571428571,0.178571428571429,0.246527777777778,0.277777777777778,0.675,0.330128205128205,0.395833333333333,0.160714285714286,0.378472222222222,0.490909090909091,0.719607843137255,0.208333333333333,0.266025641025641,0.210666666666667,0.163690476190476,0.12797619047619,0.491666666666667,0.472222222222222,0.301282051282051,0.333333333333333,0.491666666666667,0.139880952380952,0.291666666666667,0.148809523809524,0.484722222222222,0.533333333333333,0.595833333333333,0.505555555555556,0.484722222222222,0.470833333333333,0.299242424242424,0.166666666666667,0.221153846153846,0.727083333333333,0.51875,0.340579710144928,0.685416666666667,0.6125,0.401388888888889,0.470833333333333,0.463888888888889,0.226666666666667,0.262345679012346,0.362179487179487,0.236111111111111,0.503205128205128,0.458333333333333,0.208333333333333,0.173214285714286,0.470833333333333,0.275641025641026,0.19047619047619,0.166666666666667,0.6875,0.336805555555556,0.157051282051282,0.125,0.211538461538462,0.196428571428571,0.137820512820513,0.584722222222222,0.173076923076923,0.381944444444444,0.635416666666667,0.246794871794872,0.509615384615385,0.394230769230769,0.513888888888889,0.216025641025641,0.211538461538462,0.236111111111111,0.295138888888889,0.635416666666667,0.307692307692308,0.326388888888889,0.342948717948718,0.169642857142857,0.310897435897436,0.151785714285714,0.232142857142857,0.182692307692308,0.328703703703704,0.491666666666667,0.16025641025641
0.5,0.448412698412698,0.424603174603175,0.493055555555556,0,0.172222222222222,0.223611111111111,0.552083333333333,0.458333333333333,0.370138888888889,0.353174603174603,0.543650793650794,0.506944444444444,0.326388888888889,0.25,0.333333333333333,0.0416666666666667,0.388888888888889,0.300724637681159,0.71875,0.531746031746032,0.590972222222222,0.496031746031746,0.496491228070175,0.5,0.510416666666667,0.461805555555556,0.70625,0.510416666666667,0.503472222222222,0.475694444444444,0.325,0.295138888888889,0.5,0.58125,0.555555555555556,0.179166666666667,0.277777777777778,0.53125,0.51984126984127,0.430555555555556,0.462121212121212,0.591269841269841,0.4375,0.440972222222222,0.520833333333333,0.1375,0.131944444444444,0.440972222222222,0.510416666666667,0.507936507936508,0.527777777777778,0.440972222222222,0.423611111111111,0.434027777777778,0.159027777777778,0.461805555555556,0.193055555555556,0.783333333333333,0.137254901960784,0.186111111111111,0.102222222222222,0.340277777777778,0.241666666666667,0.420454545454545,0.25,0.2,0.475694444444444,0.534722222222222,0.506944444444444,0.423611111111111,0.513888888888889,0.211363636363636,0.198611111111111,0.479166666666667,0.454861111111111,0.53125,0.510416666666667,0.486111111111111,0.475694444444444,0.810416666666667,0.319444444444444,0.246527777777778,0.576388888888889,0.472222222222222,0.184090909090909,0.641176470588235,0.447916666666667,0.579861111111111,0.588095238095238,0.583333333333333,0.53125,0.23125,0.236111111111111,0.454861111111111,0.40625,0.220833333333333,0.5,0.462121212121212,0.493055555555556,0.196527777777778,0.269444444444444,0.165277777777778,0.252083333333333,0.248611111111111,0.210416666666667,0.558333333333333,0.448412698412698,0.4375,0.64375,0.76875,0.468253968253968,0.64375,0.602083333333333,0.304166666666667,0.2,0.203472222222222,0.615079365079365,0.449275362318841,0.361111111111111,0.472222222222222,0.166666666666667,0.152777777777778,0.524305555555556,0.55625,0.217361111111111,0.444444444444444,0.579861111111111,0.472222222222222,0.822916666666667,0.503787878787879,0.461805555555556,0.541666666666667,0.520833333333333,0.572916666666667,0.510416666666667,0.175,0.489583333333333,0.488636363636364,0.614583333333333,0.513888888888889,0.319444444444444,0.333333333333333,0.243055555555556,0.539583333333333,0.575757575757576,0.354166666666667,0.326388888888889,0.40625,0.538194444444444,0.288194444444444,0.399305555555556,0.545138888888889,0.21875,0.489583333333333,0.302083333333333,0.510416666666667,0.276041666666667,0.220833333333333,0.486111111111111
0.394444444444444,0.35952380952381,0.335714285714286,0.443055555555556,0.172222222222222,0,0.105333333333333,0.502083333333333,0.408333333333333,0.270238095238095,0.296031746031746,0.486507936507937,0.456944444444444,0.248611111111111,0.240909090909091,0.283333333333333,0.0416666666666667,0.338888888888889,0.203703703703704,0.507407407407407,0.442857142857143,0.540972222222222,0.438888888888889,0.485964912280702,0.45,0.460416666666667,0.411805555555556,0.677083333333333,0.460416666666667,0.453472222222222,0.425694444444444,0.164814814814815,0.217361111111111,0.45,0.385416666666667,0.505555555555556,0.030952380952381,0.151190476190476,0.48125,0.462698412698413,0.380555555555556,0.407575757575758,0.534126984126984,0.3875,0.390972222222222,0.470833333333333,0.161904761904762,0.132,0.390972222222222,0.460416666666667,0.450793650793651,0.477777777777778,0.390972222222222,0.373611111111111,0.384027777777778,0.233333333333333,0.411805555555556,0.0607142857142857,0.654761904761905,0.146825396825397,0.0297619047619048,0.156862745098039,0.290277777777778,0.144047619047619,0.381060606060606,0.114285714285714,0.0488095238095238,0.425694444444444,0.484722222222222,0.456944444444444,0.373611111111111,0.463888888888889,0.166025641025641,0.172619047619048,0.429166666666667,0.404861111111111,0.48125,0.460416666666667,0.436111111111111,0.425694444444444,0.697916666666667,0.325,0.196527777777778,0.526388888888889,0.422222222222222,0.113461538461538,0.509259259259259,0.397916666666667,0.529861111111111,0.530952380952381,0.533333333333333,0.48125,0.104166666666667,0.186111111111111,0.404861111111111,0.35625,0.0714285714285714,0.45,0.377272727272727,0.443055555555556,0.123214285714286,0.126190476190476,0.173809523809524,0.124404761904762,0.126190476190476,0.0863095238095238,0.468333333333333,0.438888888888889,0.359722222222222,0.53125,0.65625,0.411111111111111,0.53125,0.489583333333333,0.18641975308642,0.0773809523809524,0.0684523809523809,0.557936507936508,0.371014492753623,0.311111111111111,0.422222222222222,0.241071428571429,0.158333333333333,0.474305555555556,0.50625,0.0922619047619048,0.392,0.529861111111111,0.422222222222222,0.650925925925926,0.449242424242424,0.411805555555556,0.491666666666667,0.470833333333333,0.522916666666667,0.460416666666667,0.224404761904762,0.439583333333333,0.403787878787879,0.451851851851852,0.463888888888889,0.220238095238095,0.241071428571429,0.139880952380952,0.465384615384615,0.521212121212121,0.304166666666667,0.276388888888889,0.340740740740741,0.571527777777778,0.238194444444444,0.349305555555556,0.495138888888889,0.224305555555556,0.522916666666667,0.307638888888889,0.460416666666667,0.326041666666667,0.0714285714285714,0.436111111111111
0.418055555555556,0.346825396825397,0.323015873015873,0.431944444444444,0.223611111111111,0.105333333333333,0,0.490972222222222,0.411111111111111,0.298,0.283333333333333,0.473809523809524,0.459722222222222,0.272222222222222,0.296969696969697,0.334722222222222,0.0416666666666667,0.348611111111111,0.224305555555556,0.541666666666667,0.43015873015873,0.462179487179487,0.426190476190476,0.385714285714286,0.438888888888889,0.511805555555556,0.400694444444444,0.654166666666667,0.477083333333333,0.442361111111111,0.414583333333333,0.265333333333333,0.26875,0.452777777777778,0.3625,0.494444444444444,0.105333333333333,0.24,0.477083333333333,0.45,0.397222222222222,0.395454545454545,0.521428571428571,0.390277777777778,0.442361111111111,0.459722222222222,0.252,0.168,0.442361111111111,0.463194444444444,0.438095238095238,0.459722222222222,0.379861111111111,0.3625,0.407638888888889,0.299305555555556,0.400694444444444,0.165333333333333,0.628571428571429,0.211111111111111,0.118666666666667,0.286666666666667,0.279166666666667,0.238666666666667,0.368939393939394,0.193333333333333,0.132,0.414583333333333,0.473611111111111,0.445833333333333,0.425,0.473611111111111,0.207971014492754,0.244,0.438888888888889,0.407638888888889,0.477083333333333,0.477083333333333,0.418055555555556,0.407638888888889,0.675,0.376388888888889,0.199305555555556,0.515277777777778,0.438888888888889,0.21231884057971,0.433333333333333,0.400694444444444,0.51875,0.442753623188406,0.522222222222222,0.470138888888889,0.202,0.230555555555556,0.386805555555556,0.407638888888889,0.165333333333333,0.445833333333333,0.357575757575758,0.431944444444444,0.228666666666667,0.232,0.265333333333333,0.178,0.185333333333333,0.182,0.455,0.457936507936508,0.348611111111111,0.508333333333333,0.633333333333333,0.414285714285714,0.508333333333333,0.466666666666667,0.298666666666667,0.172,0.162,0.545238095238095,0.395652173913043,0.320833333333333,0.404166666666667,0.305333333333333,0.209722222222222,0.463194444444444,0.430128205128205,0.182,0.381333333333333,0.532638888888889,0.404166666666667,0.6875,0.429545454545455,0.400694444444444,0.480555555555556,0.459722222222222,0.511805555555556,0.449305555555556,0.28,0.428472222222222,0.391666666666667,0.479166666666667,0.452777777777778,0.285333333333333,0.305333333333333,0.192,0.478472222222222,0.509090909090909,0.293055555555556,0.327777777777778,0.354166666666667,0.560416666666667,0.289583333333333,0.400694444444444,0.484027777777778,0.275694444444444,0.511805555555556,0.289583333333333,0.442361111111111,0.340625,0.165333333333333,0.425
0.223214285714286,0.29,0.351449275362319,0.151785714285714,0.552083333333333,0.502083333333333,0.490972222222222,0,0.244252873563218,0.443055555555556,0.413194444444444,0.278985507246377,0.0919540229885057,0.576388888888889,0.477272727272727,0.40625,0.5,0.301282051282051,0.35,0.572916666666667,0.27536231884058,0.0644444444444444,0.202898550724638,0.346031746031746,0.128205128205128,0.0972222222222222,0.160919540229885,0.546491228070175,0.15,0.169753086419753,0.295138888888889,0.351282051282051,0.451388888888889,0.240384615384615,0.654166666666667,0.075,0.502083333333333,0.545138888888889,0.113888888888889,0.307971014492754,0.232638888888889,0.236111111111111,0.148148148148148,0.191358024691358,0.253205128205128,0.0861111111111111,0.627083333333333,0.440972222222222,0.172222222222222,0.117816091954023,0.1875,0.196428571428571,0.183333333333333,0.233333333333333,0.182098765432099,0.547435897435897,0.141975308641975,0.522916666666667,0.616666666666667,0.426470588235294,0.515972222222222,0.507777777777778,0.458333333333333,0.422,0.268939393939394,0.461805555555556,0.474305555555556,0.169753086419753,0.120689655172414,0.116666666666667,0.24,0.133928571428571,0.575,0.514583333333333,0.262820512820513,0.114197530864198,0.075,0.102777777777778,0.306666666666667,0.315972222222222,0.633333333333333,0.317307692307692,0.44,0.075,0.34375,0.566666666666667,0.709803921568627,0.27,0.211538461538462,0.208974358974359,0.169540229885057,0.0777777777777778,0.505555555555556,0.53125,0.304487179487179,0.315972222222222,0.495138888888889,0.108333333333333,0.222222222222222,0.116666666666667,0.5125,0.536805555555556,0.557638888888889,0.575,0.488194444444444,0.484722222222222,0.195652173913043,0.0709876543209877,0.205128205128205,0.8,0.51875,0.326666666666667,0.61078431372549,0.64375,0.392,0.488194444444444,0.533333333333333,0.233333333333333,0.229166666666667,0.358974358974359,0.243333333333333,0.472222222222222,0.420138888888889,0.160493827160494,0.0866666666666667,0.484722222222222,0.234567901234568,0.075,0.188271604938272,0.645833333333333,0.34375,0.128205128205128,0.0305555555555556,0.25,0.175287356321839,0.111111111111111,0.64375,0.135802469135802,0.375,0.635416666666667,0.301282051282051,0.46474358974359,0.416666666666667,0.572916666666667,0.138095238095238,0.0982142857142857,0.333333333333333,0.350694444444444,0.677083333333333,0.262345679012346,0.423611111111111,0.407051282051282,0.0666666666666667,0.375,0.102777777777778,0.279761904761905,0.117283950617284,0.225,0.495138888888889,0.142857142857143
0.25,0.276666666666667,0.315217391304348,0.238095238095238,0.458333333333333,0.408333333333333,0.411111111111111,0.244252873563218,0,0.23125,0.47463768115942,0.293478260869565,0.238095238095238,0.513888888888889,0.424242424242424,0.298611111111111,0.430555555555556,0.33974358974359,0.33,0.541666666666667,0.282608695652174,0.253448275862069,0.260869565217391,0.29047619047619,0.272435897435897,0.252873563218391,0.255952380952381,0.498245614035088,0.183908045977011,0.240384615384615,0.378472222222222,0.312820512820513,0.34375,0.192307692307692,0.622916666666667,0.241379310344828,0.401388888888889,0.430555555555556,0.198275862068966,0.170289855072464,0.277777777777778,0.277777777777778,0.240384615384615,0.294871794871795,0.253205128205128,0.227011494252874,0.5125,0.395833333333333,0.218390804597701,0.209770114942529,0.239130434782609,0.237654320987654,0.267361111111111,0.263888888888889,0.301282051282051,0.476923076923077,0.256410256410256,0.415277777777778,0.652380952380952,0.343137254901961,0.422222222222222,0.402222222222222,0.493055555555556,0.408333333333333,0.314393939393939,0.409722222222222,0.380555555555556,0.32051282051282,0.300595238095238,0.218390804597701,0.368055555555556,0.274691358024691,0.476515151515152,0.434722222222222,0.224358974358974,0.240384615384615,0.221264367816092,0.172413793103448,0.284722222222222,0.309027777777778,0.664583333333333,0.346153846153846,0.413194444444444,0.241379310344828,0.395833333333333,0.464393939393939,0.680392156862745,0.329861111111111,0.365384615384615,0.307333333333333,0.214285714285714,0.209770114942529,0.397916666666667,0.361111111111111,0.349358974358974,0.21875,0.3875,0.244252873563218,0.270833333333333,0.258620689655172,0.41875,0.422222222222222,0.484722222222222,0.460416666666667,0.373611111111111,0.390972222222222,0.295454545454545,0.198717948717949,0.291666666666667,0.76875,0.591666666666667,0.354166666666667,0.685416666666667,0.664583333333333,0.338888888888889,0.394444444444444,0.425694444444444,0.296666666666667,0.305555555555556,0.333333333333333,0.270833333333333,0.435897435897436,0.347222222222222,0.278846153846154,0.247701149425287,0.384027777777778,0.346153846153846,0.261494252873563,0.301282051282051,0.677083333333333,0.336805555555556,0.230769230769231,0.21264367816092,0.25,0.195402298850575,0.282051282051282,0.508333333333333,0.253205128205128,0.399305555555556,0.677083333333333,0.33974358974359,0.346153846153846,0.230769230769231,0.465277777777778,0.26358024691358,0.274691358024691,0.381944444444444,0.395833333333333,0.708333333333333,0.375,0.34375,0.275641025641026,0.21551724137931,0.278846153846154,0.244252873563218,0.258928571428571,0.294871794871795,0.271929824561404,0.3875,0.280864197530864
0.41875,0.478571428571429,0.454761904761905,0.439583333333333,0.370138888888889,0.270238095238095,0.298,0.443055555555556,0.23125,0,0.423015873015873,0.430952380952381,0.41875,0.408333333333333,0.290151515151515,0.238194444444444,0.180555555555556,0.300694444444444,0.259259259259259,0.456481481481481,0.419047619047619,0.468055555555556,0.383333333333333,0.428947368421053,0.401388888888889,0.436111111111111,0.45,0.583333333333333,0.3875,0.380555555555556,0.380555555555556,0.215432098765432,0.234722222222222,0.307638888888889,0.572916666666667,0.453472222222222,0.276190476190476,0.274404761904762,0.3875,0.296031746031746,0.35625,0.365909090909091,0.454761904761905,0.425694444444444,0.325,0.432638888888889,0.335714285714286,0.315333333333333,0.422222222222222,0.422222222222222,0.371428571428571,0.41875,0.352777777777778,0.349305555555556,0.456944444444444,0.350617283950617,0.394444444444444,0.246428571428571,0.595238095238095,0.170634920634921,0.258333333333333,0.137254901960784,0.397916666666667,0.24047619047619,0.407575757575758,0.268452380952381,0.246428571428571,0.463888888888889,0.502083333333333,0.384027777777778,0.41875,0.390972222222222,0.348717948717949,0.301785714285714,0.349305555555556,0.3875,0.408333333333333,0.380555555555556,0.321527777777778,0.366666666666667,0.614583333333333,0.335416666666667,0.338888888888889,0.453472222222222,0.41875,0.287820512820513,0.587037037037037,0.394444444444444,0.5125,0.515079365079365,0.432638888888889,0.422222222222222,0.225595238095238,0.29375,0.505555555555556,0.297222222222222,0.216666666666667,0.460416666666667,0.358333333333333,0.460416666666667,0.267261904761905,0.258333333333333,0.311904761904762,0.288690476190476,0.216666666666667,0.243452380952381,0.41,0.419047619047619,0.432638888888889,0.71875,0.541666666666667,0.526190476190476,0.635416666666667,0.614583333333333,0.187654320987654,0.252380952380952,0.261309523809524,0.478571428571429,0.483333333333333,0.342361111111111,0.35625,0.348214285714286,0.259027777777778,0.422222222222222,0.468055555555556,0.249404761904762,0.328666666666667,0.491666666666667,0.453472222222222,0.562962962962963,0.392424242424242,0.380555555555556,0.432638888888889,0.411805555555556,0.408333333333333,0.422222222222222,0.349404761904762,0.401388888888889,0.528787878787879,0.465740740740741,0.488194444444444,0.226190476190476,0.157738095238095,0.282738095238095,0.407692307692308,0.456818181818182,0.467361111111111,0.453472222222222,0.493518518518519,0.498611111111111,0.366666666666667,0.2,0.443055555555556,0.422222222222222,0.463888888888889,0.463888888888889,0.436111111111111,0.258333333333333,0.216666666666667,0.453472222222222
